YEAR,COUNTRY,LOCATION,LATITUDE,LONGITUDE,WAVE_HEIGHT,FATALITIES,DAMAGE_USD_MILLIONS
1963,RUSSIA,"ITURUP ISLAND, KURILSKIYE",44.9,147.5,8.0,,
1963,RUSSIA,"YUZHNO-KURIL'SK, KUNASHIR ISLAND",44.03,145.86,0.5,,
1963,RUSSIA,"MATUA, KURILSKIYE",48.07,153.28,0.4,,
1964,USA,"SEWARD, AK",60.119,-149.427,0.08,,
1964,USA,"CHIGNIK, AK",56.295,-158.402,0.9,,
1964,USA,"POTATOPATCH AND MISSION LAKES, AK",57.8,-152.37,6.89,,
1964,JAPAN,MISHO,32.95,132.567,0.45,,
1964,USA,"CRAB BAY, EVANS IS, AK",60.063,-148.008,6.1,1.0,
1964,USA,"VALDEZ, AK",61.13,-146.33,6.1,31.0,15.0
1964,USA,JACKSON POINT,61.088,-146.37,9.44,,
1964,USA,"HINCHINBROOK ISL., BOSWELL BAY, AK",60.41,-146.11,3.8,,
1964,USA,"HAINES, AK",59.233,-135.433,5.8,,
1964,USA,"WRANGELL, AK",56.47,-132.38,0.9,,
1964,ANTARCTICA,"ARGENTINE ISLANDS, PALMER PENINSULA",-65.25,-64.2667,0.49,,
1964,USA,"OLD HARBOR, KODIAK, AK",57.201,-153.305,7.3,,0.15
1964,USA,"CLIFF MINE, VALDEZ INLET",61.125,-146.5,67.1,,
1964,MEXICO,MAZATLAN,23.18,-106.42,0.24,,
1964,MEXICO,LA PAZ,24.162,-110.345,0.27,,
1964,USA,"HILO, HAWAII, HI",19.7303,-155.0553,1.9,,0.015
1964,USA,"HONOLULU, OAHU, HI",21.3067,-157.867,0.5,,
1964,USA,"NAWILIWILI, KAUAI, HI",21.927,-159.36,0.4,,
1964,KIRIBATI,"KANTON ISLAND, PHOENIX ISLANDS",-2.817,-171.717,0.03,,
1964,USA,"KAGUYAK, AK",56.83,-153.83,4.87,3.0,0.05
1964,USA,"TAHOLAH, WA",47.38,-124.28,0.73,,0.001
1964,USA,"SANTA MONICA, CA",34.008,-118.5,1.03,,0.1
1964,USA,"CRESCENT CITY, CA",41.7456,-124.184,1.98,,
1964,USA,"ALAMEDA - ALVISO SOUGH , CA",37.42,-121.98,0.18,,
1964,ARGENTINA,"USHUAIA, TIERRA DEL FUEGO",-54.817,-68.217,0.12,,
1964,CHINA,HONG KONG,22.3,114.1667,0.02,,
1964,JAPAN,ABURATSU,31.583,131.417,0.39,,
1964,JAPAN,TOSA-SHIMIZU,32.7792,132.9589,0.24,,
1964,FRENCH POLYNESIA,"TAIOHAE, NUKU HIVA",-8.91,-140.1,2.0,,
1964,USA,"SHOUP BAY, VALDEZ INLET, AK",61.13,-146.57,30.78,,
1964,USA,"LOWELL POINT, AK",60.07,-149.44,9.0,,
1964,USA,"CRESCENT CITY, CA",41.7456,-124.184,4.8,10.0,16.0
1964,USA,"ALAMEDA - NAVAL AIR STATION, CA",37.79,-122.27,0.8,,
1964,USA,"LOS ANGELES COUNTY HARBOR, CA",33.717,-118.267,0.49,1.0,0.275
1964,USA,"ASTORIA, COLUMBIA RIVER, OR",46.208,-123.767,0.38,,
1964,USA,"WAINIHA BAY, KAUAI, HI",22.221,-159.545,3.0,,
1964,USA,"MOLOAA BAY, KAUAI, HI",22.197,-159.335,1.8,,
1964,USA,"HAENA STATE PARK, KAUAI, HI",22.226,-159.585,1.8,,
1964,USA,"ROGUE RIVER, OR",42.423,-124.429,1.43,,0.03
1964,RUSSIA,"YUZHNO-KURIL'SK, KUNASHIR ISLAND",44.03,145.86,0.4,,
1964,USA,"FRIDAY HARBOR, WA",48.547,-123.007,0.37,,
1964,USA,"JOE CREEK, WA",47.21,-124.21,2.4,,
1964,PERU,CALLAO LA PUNTA,-12.069,-77.1668,0.97,,
1964,PERU,MATARANI,-17.0009,-72.1088,0.44,,
1964,PERU,SAN JUAN,-15.37,-75.12,0.59,,
1964,USA,"MOCLIPS, WA",47.23,-124.2,3.4,,0.006
1964,USA,"BEAVER, COLUMBIA RIVER, WA",46.1813889,-123.182222,0.18,,
1964,USA,"PACIFIC BEACH, WA",47.2,-124.2,2.4,,0.012
1964,CANADA,"TOFINO (CLAYOQUOT),BRITISH COLUMBIA",49.153,-125.913,1.2,,
1964,CANADA,"PORT ALBERNI, BRITISH COLUMBIA",49.23,-124.82,4.0,,
1964,USA,"SANTA BARBARA, CA",34.42,-119.68,0.8,,
1964,USA,"HAENA, KAUAI, HI",22.22,-159.55,3.0,,
1964,USA,"HALEIWA, OAHU, HI",21.59,-158.113,3.1,,
1964,USA,"HAUULA, OAHU, HI",21.61,-157.92,1.2,,
1964,USA,"HOBO BAY, AK",60.954,-148.227,2.74,,
1964,MEXICO,ACAPULCO,16.833,-99.917,0.53,,
1964,USA,"KING SALMON SLOUGH, HUMBOLDT BAY",40.737,-124.22,1.37,,
1964,USA,"KLAWOCK, AK",55.55,-133.083,4.6,,
1964,USA,"KEALIA, KAUAI, HI",22.097,-159.308,0.9,,
1964,USA,"WAILUA BAY, KAUAI, HI",22.052,-159.338,1.2,,
1964,USA,"POINT ARENA, CA",38.95,-123.73,1.85,,
1964,USA,"SAN RAFAEL, CA",37.97,-122.52,1.5,,0.078
1964,USA,"SANTA CRUZ, CA",36.97,-122.02,1.5,,0.1
1964,USA,"KLAMATH RIVER, CA",41.5456,-124.074,3.7,1.0,0.005
1964,USA,"AKHIOK, KODIAK ISLAND, AK",56.933,-154.167,15.0,,
1964,USA,"SHEARWATER BAY, KODIAK, AK",57.35,-152.89,7.8,,
1964,USA,"SEATTLE, WA",47.6,-122.33,0.12,,
1964,USA,"SELDOVIA, AK",59.47,-151.68,1.2,,0.5
1964,USA,"THUMB BAY, AK",60.01,-149.29,9.1,,
1964,USA,"PUGET BAY, AK",60.02,-148.53,7.3,,
1964,USA TERRITORY,JOHNSTON ISLAND,16.7363,-169.5283,0.2,,
1964,USA TERRITORY,"APRA HARBOR, GUAM",13.433,144.65,0.1,,
1964,USA,"MOKUOLOE-COCONUT IS, OAHU",21.433,-157.79,0.3,,
1964,USA,"HANALEI, KAUAI, HI",22.216,-159.501,1.8,,
1964,USA,"KAWAIHAE, HAWAII, HI",20.036,-155.832,0.9,,
1964,USA,"MAHUKONA, HAWAII, HI",20.195,-155.906,1.8,,
1964,USA,"WAIALEE, OAHU, HI",21.69,-158.03,1.8,,
1964,USA,"WAIMEA BAY, OAHU, HI",21.643,-158.068,4.9,,
1964,USA,"JUNEAU, AK",58.3,-134.42,1.1,,
1964,USA,"CHENEGA, AK",60.13,-148.15,21.34,23.0,0.1
1964,USA,"INAKWIK INLET, AK",60.9,-147.43,7.6,,
1964,USA,ANDERSON BAY,61.078,-146.56,23.77,1.0,
1964,USA,"KAHULUI, MAUI, HI",20.895,-156.477,3.6,,0.053
1964,CANADA,"TASU SOUND, BRITISH COLUMBIA",52.75,-132.02,0.96,,
1964,USA,"PERRY ISLAND, AK",60.68,-147.91,7.6,,
1964,USA,"SHEMYA ISLAND, AK",52.731,174.103,10.7,,
1964,CANADA,"POINT ATKINSON, BRITISH COLUMBIA",49.33,-123.25,0.12,,
1964,CANADA,"BELLA BELLA, BRITISH COLUMBIA",52.163,-128.143,0.96,,
1964,AUSTRALIA,"CAMP COVE, SYDNEY HARBOR",-33.8,151.27,0.09,,
1964,AUSTRALIA,COFFS HARBOR,-30.3,153.15,0.03,,
1964,PAPUA NEW GUINEA,"RABAUL, NEW BRITAIN",-4.22,152.18,0.3,,
1964,"MARSHALL ISLANDS, REP. OF","ENEWETAK, MARSHALL ISLANDS",11.367,162.35,0.1,,
1964,USA TERRITORY,WAKE ISLAND,19.29,166.6183,0.1,,
1964,JAPAN,MERA,34.9189,139.825,0.33,,
1964,JAPAN,OFUNATO,39.017,141.75,0.75,,
1964,RUSSIA,"PORONAYSK, SAKHALIN",49.2,143.0833,0.17,,
1964,USA,"OUZINKIE, SPRUCE ISLAND, AK",57.93,-152.5,9.14,3.0,0.5
1964,USA,"ATTU, MASSACRE BAY, AK",52.83,173.2,0.42,,
1964,USA,"FORT BRAGG, CA",39.445,-123.815,3.8,,
1964,USA,"HUMBOLDT BAY, CA",40.77,-124.22,1.9,,
1964,USA,"OCEAN SHORES, WA",46.95,-124.15,2.9,,
1964,USA,"SIUSLAW RIVER, OR",44.02,-124.14,3.7,,
1964,USA,"TUXEDNI BAY, W COAST COOK INLET, AK",60.17,-152.0,1.5,,
1964,USA,"NORTHWEST COAST OAHU, HI",21.583,-158.227,2.4,,
1964,USA,"NORTHWEST COAST OAHU, HI",21.583,-158.217,1.8,,
1964,USA,"MOKULEIA BEACH, OAHU, HI",21.584,-158.181,2.1,,
1964,USA,"MOKULEIA BEACH, OAHU, HI",21.585,-158.15,3.0,,
1964,USA,"WAIALUA, OAHU, HI",21.586,-158.132,4.6,,
1964,USA,"KAIAKA BAY, OAHU, HI",21.586,-158.121,3.0,,
1964,USA,"WAIALUA BAY, OAHU, HI",21.593,-158.115,3.0,,
1964,USA,"WAIALUA BAY, OAHU, HI",21.601,-158.107,2.4,,
1964,USA,"SUNSET BEACH, OAHU, HI",21.677,-158.044,1.8,,
1964,USA,"KAWELA BAY, OAHU, HI",21.7,-158.018,1.8,,
1964,USA,"TATITLEK, AK",60.86,-146.68,4.1,,
1964,USA,"WHIDBEY BAY, AK",59.97,-148.95,15.2,,
1964,USA,"SALMON CREEK BEACH, CA",38.357,-123.068,3.6,,
1964,USA,"WRECK CREEK, WA",47.32,-124.18,4.5,,0.001
1964,USA,"BELFAIR, WA",47.451,-122.827,0.46,,
1964,USA,"PORT CRAWFORD, LA TOUCHE ISLAND, AK",60.07,-147.88,14.6,,
1964,USA,"PORT GRAHAM, AK",59.351,-151.83,3.0,,
1964,USA,"PORT OCEANIC, AK",60.21,-147.81,11.9,,
1964,USA,"SKAGWAY, AK",59.44,-135.33,3.0,,
1964,USA,"AIALIK, AK",59.84,-149.66,30.48,,
1964,USA,"ALEKNAGIK LAKE, AK",59.339,-158.802,0.3,,
1964,USA,"ANNETTE, AK",55.06,-131.54,1.2,,
1964,USA,"CAPE CHINIAK, AK",57.621,-152.157,9.1,,
1964,USA,"DISENCHANTMENT BAY, AK",60.0,-139.58,4.8,,
1964,USA,"ELFIN COVE, AK",58.2,-136.36,2.1,,
1964,USA,"HOONAH, AK",58.11,-135.444,2.13,,
1964,USA,"JACK BAY, AK",61.04,-146.61,12.0,,
1964,USA,"LARSEN BAY, KODIAK, AK",57.54,-153.99,1.22,,
1964,USA,"PERRYVILLE, AK",55.91,-159.14,3.0,,
1964,USA,"PETERSBURG, AK",56.813,-132.956,0.9,,
1964,USA,"PACIFICA, CA",37.614,-122.487,1.4,,
1964,USA,"KINGS BAY, AK",60.526,-148.557,34.5,,
1964,CANADA,VANCOUVER,49.28,-123.12,0.09,,
1964,CANADA,"PORT ALBERNI, BRITISH COLUMBIA",49.233,-124.817,6.4,,5.0
1964,USA,"NORTH SPIT, HUMBOLDT BAY, CA",40.7667,-124.2167,0.94,,
1964,USA,"MUNICIPAL MARINA, EUREKA, CA",40.802,-124.18,1.55,,
1964,USA,"KODIAK, AK",57.75,-152.483,6.89,6.0,31.279
1964,USA,"AFOGNAK ISLAND, AK",58.01,-152.77,3.29,,
1964,USA,"SEWARD, AK",60.119,-149.427,8.3,12.0,14.614
1964,CANADA,"FULFORD HARBOUR, BRITISH COLUMBIA",48.77,-123.45,0.3,,
1964,CANADA,PORT MOODY,49.28,-122.87,0.06,,
1964,USA,"HALF MOON BAY, CA",37.5017,-122.4866,1.5,,0.001
1964,USA,"YAKUTAT, AK",59.55,-139.733,1.2,,
1964,CANADA,"OCEAN FALLS, BRITISH COLUMBIA",52.35,-127.68,1.91,,
1964,USA,"POINT NOWELL, AK",60.44,-147.93,12.0,1.0,
1964,USA,"NEHALEM RIVER, OR",45.658,-123.933,3.51,,
1964,USA,"ROCKY BAY, KENAI, AK",59.25,-151.42,3.35,,
1964,USA,"HOMER, AK",59.63,-151.45,0.53,,
1964,JAPAN,WAKKANAI,45.4,141.683,0.17,,
1964,JAPAN,KUSHIRO,42.9756,144.3714,0.4,,
1964,JAPAN,HAKODATE,41.7187,140.7247,0.39,,
1964,JAPAN,HACHINOHE,40.533,141.533,0.6,,
1964,USA,"BELVEDERE, CA",37.872,-122.463,0.76,,
1964,USA,"POINT SAN PABLO, CA",37.963,-122.428,0.67,,
1964,CHILE,ANTOFAGASTA,-23.65,-70.404,0.5,,
1964,USA,"PERL ISLAND, AK",59.1,-151.67,9.14,,
1964,USA,"LA PUSH, WA",47.909,-124.637,1.0,,
1964,USA,"NEAH BAY, WA",48.367,-124.612,0.82,,
1964,USA,"SHELIKOF STRAIT, AK",58.0,-154.0,1.5,,
1964,USA,"UPOLU POINT, HAWAII, HI",20.269,-155.85,1.8,,
1964,USA,"KEAWAELI BAY, HAWAII, HI",20.248,-155.784,1.8,,
1964,USA,"NIULII, HAWAII, HI",20.224,-155.738,1.8,,
1964,USA,"HONOMU, HAWAII, HI",19.879,-155.112,0.9,,
1964,USA,"PEPEEKEO, HAWAII, HI",19.848,-155.085,0.9,,
1964,USA,"ONOMEA BAY, HAWAII, HI",19.81,-155.094,0.9,,
1964,USA,"HILO, HAWAII, HI",19.733,-155.067,3.0,,
1964,USA,"KAWELA BAY, OAHU, HI",21.705,-158.003,1.8,,
1964,USA,"WAIAHOLE, OAHU, HI",21.493,-157.85,0.9,,
1964,USA,"WAIEHU POINT, MAUI, HI",20.929,-156.496,2.7,,
1964,USA,"WAIEHU, MAUI, HI",20.915,-156.492,2.4,,
1964,USA,"KAHULUI BAY, MAUI, HI",20.902,-156.482,3.4,,
1964,USA,"KAHULUI HARBOR, MAUI, HI",20.898,-156.48,2.7,,
1964,USA,"KAHULUI, MAUI, HI",20.902,-156.47,3.7,,
1964,USA,"KAHULUI, MAUI, HI",20.901,-156.461,3.7,,
1964,USA,"KAHULUI, MAUI, HI",20.907,-156.439,2.7,,
1964,USA,"HONOMANU BAY, MAUI, HI",20.87,-156.17,1.5,,
1964,USA,"WAILUA, MAUI, HI",20.846,-156.13,1.5,,
1964,USA,"NORTHWEST COAST OAHU, HI",21.583,-158.255,2.4,,
1964,USA,"NORTHWEST COAST OAHU, HI",21.583,-158.235,3.0,,
1964,JAPAN,KOBE,34.683,135.183,0.1,,
1964,JAPAN,SUMOTO,34.333,134.9,0.07,,
1964,JAPAN,NAZE,28.383,129.5,0.2,,
1964,JAPAN,ABURATSUBO,35.15,139.617,0.18,,
1964,JAPAN,YOKOHAMA,35.45,139.65,0.17,,
1964,JAPAN,KOCHI,33.55,133.55,0.2,,
1964,JAPAN,OWASE,34.083,136.2,0.24,,
1964,JAPAN,TOBA,34.483,136.817,0.15,,
1964,JAPAN,NAGOYA,35.083,136.883,0.2,,
1964,JAPAN,AOMORI,40.833,140.767,0.32,,
1964,JAPAN,MISHOKO,32.283,132.55,0.45,,
1964,JAPAN,UWAJIMA,33.233,132.55,0.23,,
1964,JAPAN,ABASHIRI,44.017,144.283,0.13,,
1964,JAPAN,AKKESHIGYOKO,43.05,144.85,0.31,,
1964,JAPAN,HANASAKI,43.2781,145.5678,0.42,,
1964,JAPAN,MOMBETSU,44.35,143.367,0.12,,
1964,JAPAN,MORIKO,42.1,140.6,0.13,,
1964,JAPAN,MURORANKO,42.35,140.95,0.2,,
1964,JAPAN,TOKACHIKO,42.3,143.333,0.47,,
1964,JAPAN,TOMAKOMAINISHIKO,42.633,141.617,0.32,,
1964,JAPAN,URAKAWA,42.167,142.767,0.26,,
1964,USA,"NARROW CAPE, AK",57.43,-152.33,19.0,,
1964,FRENCH POLYNESIA,MANGAREVA ISLAND,-23.11,-134.97,0.3,,
1964,JAPAN,ONAGAWA,38.433,141.45,0.5,,
1964,JAPAN,ONAHAMA,36.933,140.9,0.35,,
1964,JAPAN,CHOSHI,35.75,140.867,0.36,,
1964,JAPAN,"YAENE, HACHIJO ISLAND",33.1,139.767,0.07,,
1964,JAPAN,SHIMIZU,35.017,138.517,0.06,,
1964,JAPAN,URAGAMI,33.55,135.9,0.25,,
1964,JAPAN,KAINAN,34.133,135.2,0.15,,
1964,JAPAN,HOSOSHIMA,32.433,131.667,0.12,,
1964,JAPAN,MONBETSU,44.353,143.353,0.1,,
1964,USA,"SAN PABLO, CA",37.962,-122.419,0.98,,
1964,USA,"RICHMOND, CA",37.923,-122.365,1.37,,
1964,USA,"BENICIA, CA",38.05,-122.16,0.06,,
1964,USA,"COLLINSVILLE, CA",38.075,-121.85,0.03,,
1964,USA,"WHITTIER, AK",60.75,-148.8,31.7,13.0,10.0
1964,USA,"CORDOVA, AK",60.48,-145.87,4.2,,1.775
1964,USA,"YAKATAGA, AK",60.07,-142.43,3.7,,
1964,USA,"KENAI LAKE, AK",60.392,-149.573,21.95,,
1964,JAPAN,ENOSHIMA,38.4,141.6,0.15,,
1964,JAPAN,OSAKA,34.667,135.433,0.11,,
1964,JAPAN,TANNOWA,34.333,135.183,0.08,,
1964,JAPAN,OMAEZAKI,34.6083,138.2222,0.3,,
1964,JAPAN,UCHIURA,35.017,138.883,0.12,,
1964,JAPAN,OKADA,34.783,139.383,0.06,,
1964,JAPAN,TOKYO,35.65,139.767,0.1,,
1964,JAPAN,KUSHIMOTO,33.467,135.783,0.45,,
1964,JAPAN,WAKAYAMA,34.217,135.15,0.12,,
1964,USA,"MONTEREY, CA",36.605,-121.888,1.05,,
1964,CANADA,"PORT ALICE, BRITISH COLUMBIA",50.383,-127.4,1.6,,
1964,CANADA,"MASSET,  BRITISH COLUMBIA",54.0,-132.15,1.82,,
1964,CANADA,"ZEBALLOS, BRITISH COLUMBIA",49.967,-126.783,0.9,,0.15
1964,NEW ZEALAND,AUCKLAND,-36.85,174.78,0.45,,
1964,CANADA,"SHIELDS BAY, BRITISH COLUMBIA",53.34,-132.49,9.8,,
1964,CANADA,"ALERT BAY, BRITISH COLUMBIA",50.58,-126.93,0.87,,
1964,CANADA,"VICTORIA, BRITISH COLUMBIA",48.425,-123.372,0.73,,
1964,USA,"SEACLIFF, CA",37.783,-122.483,1.52,,
1964,USA,"GEARHART, OR",46.02,-123.9,1.4,,
1964,USA,"HOMER, AK",59.63,-151.53,6.0,,0.04
1964,USA,"KETCHIKAN, AK",55.333,-131.633,0.6,,
1964,USA,"KODIAK NAVAL STATION, AK",57.78,-152.4,7.62,,10.3
1964,USA,"PASSAGE CANAL, AK",60.8,-148.52,31.7,,
1964,USA,"PEDERSON BAY, AK",59.3,-151.9,4.57,,
1964,USA,"ADAK, SWEEPER COVE, AK",51.863,-176.632,0.27,,
1964,JAPAN,KANAYA,34.82,138.14,0.17,,
1964,JAPAN,ONIZAKI,45.13,141.3,0.1,,
1964,JAPAN,URAKAMI,42.17,142.78,0.27,,
1964,JAPAN,YOKOSUKA,35.3,139.65,0.17,,
1964,JAPAN,AOSHIMA,31.8,131.48,0.15,,
1964,JAPAN,ASAMUSHI,40.88,140.85,0.46,,
1964,"MICRONESIA, FED. STATES OF","TRUK ISLANDS, CAROLINE ISLANDS",7.3666,151.8833,0.06,,
1964,PANAMA,PUERTO ARMUELLES,8.267,-82.867,0.15,,
1964,USA,"BLACKSTONE BAY, AK",60.75,-148.55,24.2,,
1964,USA,"CAPE ST. ELIAS, AK",59.8,-144.6,1.2,1.0,
1964,USA,"CAPE YAKATAGA, AK",60.07,-142.43,3.66,,
1964,USA,"CRAIG, AK",55.46,-133.13,4.2,,
1964,USA,"UNALASKA, DUTCH HARBOR, AK",53.883,-166.533,0.35,,
1964,USA,"HALIBUT COVE, AK",59.59,-151.22,7.2,,
1964,USA,"MALIKO BAY, MAUI, HI",20.941,-156.343,2.5,,
1964,USA TERRITORY,MIDWAY ISLANDS,28.215,-177.361,0.1,,
1964,USA,"MOLOAA, KAUAI, HI",22.18,-159.33,1.0,,
1964,USA,"PUAENA POINT, OAHU, HI",21.61,-158.11,2.4,,
1964,USA,"WAILUA, KAUAI, HI",22.05,-159.33,1.3,,
1964,USA,"WAIPIO BAY, HAWAII, HI",20.124,-155.595,1.2,,
1964,USA,"SAUSALITO, CA",37.865,-122.493,1.2,,0.118
1964,JAPAN,KAMAISHI,39.267,141.883,0.38,,
1964,CHILE,EASTER ISLAND,-27.15,-109.367,0.3,,
1964,PERU,TALARA,-4.583,-81.283,0.53,,
1964,USA,"PUAKO, HAWAII, HI",19.976,-155.836,0.6,,
1964,JAPAN,MIYAKO,39.65,141.983,0.14,,
1964,COLOMBIA,BAHIA SOLANO,6.23,-77.4,0.2,,
1964,COLOMBIA,TUMACO,1.833,-78.733,0.1,,
1964,COSTA RICA,PUNTARENAS,9.967,-84.833,0.15,,
1964,COSTA RICA,QUEPOS,9.4246,-84.1711,0.2,,
1964,ECUADOR,LA LIBERTAD,-2.23,-80.9,0.64,,
1964,EL SALVADOR,ACAJUTLA,13.5739,-89.8383,0.2,,
1964,EL SALVADOR,LA UNION,13.333,-87.817,0.1,,
1964,ECUADOR,SAN CRISTOBAL ISLAND,-0.9,-89.616,0.58,,
1964,GUATEMALA,SAN JOSE,13.917,-90.833,0.09,,
1964,USA,"ANAHOLA BAY, KAUAI, HI",22.157,-159.308,0.9,,
1964,USA,"KAIAKA BAY, OAHU, HI",21.59,-158.12,4.6,,
1964,USA,"KAPAA, KAUAI, HI",22.079,-159.318,2.1,,
1964,USA,"LAUPAHOEHOE POINT, HAWAII, HI",19.997,-155.244,0.6,,
1964,USA,"LOWER PAIA, MAUI, HI",20.92,-156.38,2.8,,
1964,USA,"PACIFIC GROVE, CA",36.618,-121.917,0.9,,
1964,USA,"PEBBLE BEACH, CA",36.57,-121.95,2.25,,
1964,USA,"RINCON ISLAND, CA",34.35,-119.43,0.91,,
1964,USA,"SITKALIDAK ISLAND, AK",57.13,-153.18,3.65,1.0,
1964,USA,"NEWPORT, OR",44.65,-124.06,0.3,,
1964,USA,"POINT ADAMS, OR",46.212,-123.971,0.84,,
1964,USA,"TILLAMOOK BAY, OR",45.46,-123.84,0.5,,
1964,USA,"WINCHUCK RIVER, OR",42.006,-124.214,0.15,,0.002
1964,USA,"FLORENCE, OR",43.97,-124.08,3.66,,0.08
1964,USA,"ARENA COVE, CA",38.914,-123.711,1.8,,
1964,USA,"AVILA BEACH, CA",35.179,-120.735,1.6,,0.002
1964,USA,"BODEGA BAY, CA",38.27,-123.0,0.8,,0.002
1964,USA,"BOONE CREEK, WA",47.17,-124.08,0.3,,0.001
1964,USA,"CAPITOLA, CA",36.97,-121.95,2.1,,
1964,USA,"DRAKES BAY, CA",38.0,-122.92,1.2,,
1964,USA,"JENNER BEACH, CA",38.43,-123.1,1.5,,
1964,USA,"LA JOLLA, CA",32.867,-117.257,0.33,,
1964,USA,"LONG BEACH HARBOR, CA",33.75,-118.22,0.12,,0.1
1964,USA,"MARTINS BEACH, CA",37.375,-122.407,3.0,,
1964,USA,"MONTEREY, CA",36.605,-121.888,1.4,,0.001
1964,USA,"MOSS LANDING, CA",36.8,-121.78,1.4,,
1964,USA,"PORT NELLIE JUAN, AK",60.56,-148.18,15.0,3.0,
1964,USA,"SITKA, AK",57.052,-135.342,2.4,,
1964,USA,"KODIAK ISLAND, WOMENS BAY,  AK",57.717,-152.517,6.1,,
1964,USA TERRITORY,"PAGO PAGO, AMERICAN SAMOA",-14.2766,-170.689,0.2,,
1964,ANTARCTICA,"BAHIA ESPERANZA, PALMER PENINSULA",-63.3833,-56.9833,0.03,,
1964,AUSTRALIA,"FORT DENISON, SYDNEY HARBOR",-33.85,151.233,0.15,,
1964,USA,"ALAMITOS BAY, CA",33.75,-118.12,0.43,,
1964,USA,"ALBION RIVER, CA",39.25,-123.53,1.35,,0.5
1964,RUSSIA,"PETROPAVLOVSK, KAMCHATKA",53.01667,158.65,0.02,,
1964,MEXICO,ENSENADA,31.87,-116.62,1.19,,
1964,MEXICO,GUAYMAS,27.925,-110.892,0.05,,
1964,MEXICO,MANZANILLO,19.05,-104.333,0.66,,
1964,MEXICO,SALINA CRUZ,16.1684,-95.1968,0.43,,
1964,MEXICO,TOPOLOBAMPO,25.6,-109.07,0.02,,
1964,KIRIBATI,"CHRISTMAS ISLAND, LINE ISLANDS",1.984,-157.473,0.05,,
1964,"MARSHALL ISLANDS, REP. OF","KWAJALEIN, MARSHALL ISLANDS",8.733,167.733,0.15,,
1964,NEW ZEALAND,GREYMOUTH,-42.47,171.2,0.4,,
1964,NEW ZEALAND,LYTTELTON,-43.606,172.722,1.25,,
1964,NEW ZEALAND,TAURANGA,-37.725,176.157,0.15,,
1964,NEW ZEALAND,WELLINGTON,-41.283,174.783,0.35,,
1964,USA,"BANDON, OR",43.119,-124.408,1.75,,
1964,USA,"BROOKINGS (CHETCO RIVER), OR",42.05,-124.28,1.7,,
1964,USA,"PANTHER CREEK LODGE, REQUA, CA",41.5474,-124.0615,0.9,,
1964,USA,"PACIFIC GAS & ELEC., HUMBOLDT BAY",40.741322,-124.209044,1.16,,
1964,USA,"ILWACO, WA",46.3,-124.03,1.4,,0.2
1964,USA,"VANCOUVER, COLUMBIA RIVER, WA",45.65,-122.67,0.05,,
1964,USA,"SEASIDE, OR",45.98,-123.92,3.05,1.0,0.276
1964,USA,"DEPOE BAY, OR",44.808,-124.063,3.5,,0.005
1964,USA,"YAQUINA BAY, OR",44.63,-124.06,3.5,,0.005
1964,USA,"UMPQUA RIVER, OR",43.69,-124.21,1.7,,0.005
1964,USA,"COOS BAY, OR",43.39,-124.29,1.4,,0.058
1964,USA,"HOH RIVER, WA",47.8,-123.63,0.5,,
1964,USA,"MUIR BEACH, CA",37.86,-122.58,1.37,,
1964,USA,"NEWPORT BAY, CA",33.61,-117.9,0.3,,
1964,USA,"OAKLAND, CA",37.78,-122.24,1.22,,
1964,USA,"GRAYS HARBOR, WA",46.95,-124.03,2.96,,
1964,TAIWAN,HUALIEN,23.97,121.613,0.08,,
1964,USA,"CAPE DISAPPOINTMENT, WA",46.28,-124.05,1.74,,
1964,USA,"NOYO, CA",39.43,-123.8,2.0,,1.0
1964,USA,"COPALIS, WA",47.1,-124.0,1.8,,0.08
1964,USA,"RUSSIAN GULCH PARK, CA",39.329,-123.805,1.7,,
1964,USA,"MORRO BAY, CA",35.3377523,-120.8512,1.5,,0.01
1964,USA,"SAN DIEGO, CA",32.715,-117.174,0.53,,
1964,USA,"SAN DIEGO, CA",32.715,-117.174,0.99,,
1964,USA,"SAN FRANCISCO, CA",37.807,-122.465,1.13,,1.0
1964,USA,"SANTA CATALINA IS, CA",33.38,-118.42,1.54,,
1964,USA,"SEA VIEW, WA",46.333,-124.05,3.81,,
1964,USA,"SMITH RIVER, CA",41.937,-124.198,2.03,,0.006
1964,USA,"TOMALES BAY, CA",38.23,-122.98,0.99,,0.006
1964,USA,"TRINIDAD, CA",41.06,-124.13,2.7,,
1964,USA,"VAN DAMME STATE PARK, CA",39.28,-123.77,1.3,,
1964,CANADA,"PRINCE RUPERT, BRITISH COLUMBIA",54.32,-130.33,1.35,,
1964,PANAMA,"NAOS IS, CANAL ZONE, PACIFIC COAST",8.917,-79.533,0.15,,
1964,CHILE,ARICA,-18.467,-70.333,1.05,,
1964,CHILE,CORRAL,-39.8783,-73.4228,0.95,,
1964,CHILE,TALCAHUANO,-36.6953,-73.1063,0.8,,
1964,CHILE,VALPARAISO,-33.033,-71.633,0.95,,
1964,JAPAN,FUKA'URA,40.65,139.933,0.09,,
1964,JAPAN,MATSUMAE,41.417,140.1,0.28,,
1964,JAPAN,FUKUSHIMA,41.52,140.27,0.2,,
1964,JAPAN,AKITA,39.73,140.08,0.1,,
1964,JAPAN,SAKATA,38.917,139.817,0.1,,
1964,JAPAN,NIIGATA (NISHI),37.92,139.05,0.1,,
1964,JAPAN,NAOETSUKO,37.183,138.25,0.09,,
